Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 18 [20480/49000 (42%)]	Train Loss: 2.024036	Val Loss: 2.032434	Val Acc: 42.79999923706055
Train Epoch: 18 [25600/49000 (52%)]	Train Loss: 2.006320	Val Loss: 2.033050	Val Acc: 42.29999923706055
Train Epoch: 18 [30720/49000 (62%)]	Train Loss: 2.039906	Val Loss: 2.033538	Val Acc: 42.0
Train Epoch: 18 [35840/49000 (73%)]	Train Loss: 2.009802	Val Loss: 2.034023	Val Acc: 42.0
Train Epoch: 18 [40960/49000 (83%)]	Train Loss: 1.998289	Val Loss: 2.034606	Val Acc: 42.099998474121094
Train Epoch: 18 [46080/49000 (94%)]	Train Loss: 2.046378	Val Loss: 2.035111	Val Acc: 42.20000076293945
Train Epoch: 19 [0/49000 (0%)]	Train Loss: 2.029619	Val Loss: 2.035353	Val Acc: 42.0
Train Epoch: 19 [5120/49000 (10%)]	Train Loss: 2.033428	Val Loss: 2.035619	Val Acc: 41.900001525878906
Train Epoch: 19 [10240/49000 (21%)]	Train Loss: 2.044878	Val Loss: 2.035685	Val Acc: 41.70000076293945
Train Epoch: 19 [15360/49000 (31%)]	Train Loss: 2.008301	Val Loss: 2.035415	Val Acc: 42.099998474121094
Train Epoch: 19 [20480/49000 (42%)]	Train Loss: 2.039551	Val Loss: 2.034720	Val Acc: 42.099998474121094
Train Epoch: 19 [25600/49000 (52%)]	Train Loss: 2.010879	Val Loss: 2.033594	Val Acc: 42.20000076293945
Train Epoch: 19 [30720/49000 (62%)]	Train Loss: 2.030450	Val Loss: 2.032111	Val Acc: 42.599998474121094
Train Epoch: 19 [35840/49000 (73%)]	Train Loss: 2.035537	Val Loss: 2.030593	Val Acc: 42.70000076293945
Train Epoch: 19 [40960/49000 (83%)]	Train Loss: 1.984987	Val Loss: 2.029283	Val Acc: 43.0
Train Epoch: 19 [46080/49000 (94%)]	Train Loss: 2.030131	Val Loss: 2.028134	Val Acc: 43.0
Train Epoch: 20 [0/49000 (0%)]	Train Loss: 2.080819	Val Loss: 2.027575	Val Acc: 43.099998474121094
Train Epoch: 20 [5120/49000 (10%)]	Train Loss: 1.991106	Val Loss: 2.026965	Val Acc: 43.400001525878906
Train Epoch: 20 [10240/49000 (21%)]	Train Loss: 2.044070	Val Loss: 2.026700	Val Acc: 43.400001525878906
Train Epoch: 20 [15360/49000 (31%)]	Train Loss: 2.048290	Val Loss: 2.026681	Val Acc: 43.20000076293945
Train Epoch: 20 [20480/49000 (42%)]	Train Loss: 2.023263	Val Loss: 2.026452	Val Acc: 43.0
Train Epoch: 20 [25600/49000 (52%)]	Train Loss: 1.994568	Val Loss: 2.025697	Val Acc: 43.099998474121094
Train Epoch: 20 [30720/49000 (62%)]	Train Loss: 2.029390	Val Loss: 2.024548	Val Acc: 43.5
Train Epoch: 20 [35840/49000 (73%)]	Train Loss: 1.983550	Val Loss: 2.023322	Val Acc: 43.5
Train Epoch: 20 [40960/49000 (83%)]	Train Loss: 1.984588	Val Loss: 2.022060	Val Acc: 43.70000076293945
Train Epoch: 20 [46080/49000 (94%)]	Train Loss: 2.018125	Val Loss: 2.020800	Val Acc: 44.0

test set: Average loss: 2.0344, Accuracy: 4231/10000 (42%)

